id	formattedAddress	zipCode	county	latitude	longitude	propertyType	bedrooms	bathrooms	squareFootage	lotSize	yearBuilt	hoaFee	status	price	price_per_sqft	listedDate	removedDate	lastSeenDate	daysOnMarket	builderName	subdivision	mlsName	roomCount	floorCount	garage	garageSpaces	pool	fireplace	cooling	coolingType	heating	heatingType	exteriorType	foundationType	architectureType	pulled_at
7344-Bobcat-Hollow-Dr,-El-Paso,-TX-79911	7344 Bobcat Hollow Dr, El Paso, TX 79911	79911	El Paso	31.894254	-106.563856	Single Family	4	2.5	2089	9583	2020		Active	515000	246.53	2026-07-17T00:00:00.000Z		2026-08-12T06:52:30.199Z	26			Elpaso														8/12/2026
13820-Paseo-Celeste-Dr,-El-Paso,-TX-79928	13820 Paseo Celeste Dr, El Paso, TX 79928	79928	El Paso	31.706498	-106.208233	Single Family	3	2	1178	5227	2025	62	Active	259950	220.67	2026-07-17T00:00:00.000Z		2026-08-12T06:52:30.198Z	26			Elpaso														8/12/2026
532-Sandy-Ln,-El-Paso,-TX-79907	532 Sandy Ln, El Paso, TX 79907	79907	El Paso	31.71775	-106.324194	Single Family	6	6.5	7880	41382	1979		Active	1295000	164.34	2026-07-17T00:00:00.000Z		2026-08-12T06:52:30.196Z	26			Elpaso														8/12/2026
6563-Laramie-Ridge-Ln,-El-Paso,-TX-79912	6563 Laramie Ridge Ln, El Paso, TX 79912	79912	El Paso	31.880738	-106.539893	Single Family	4	3	3517	23087	2003		Active	630000	179.13	2026-07-17T00:00:00.000Z		2026-08-12T06:52:30.194Z	26			Elpaso														8/12/2026
5833-Spanish-Pl,-El-Paso,-TX-79932	5833 Spanish Pl, El Paso, TX 79932	79932	El Paso	31.866346	-106.62834	Single Family	3	1.5	1925	10019	2017		Active	380000	197.4	2026-07-17T00:00:00.000Z		2026-08-12T06:52:30.194Z	26			Elpaso														8/12/2026
14616-Tierra-Spring-Ave,-El-Paso,-TX-79938	14616 Tierra Spring Ave, El Paso, TX 79938	79938	El Paso	31.772745	-106.210386	Single Family	4	2.5	2700	8712	2027		Active	615500	227.96	2026-07-17T00:00:00.000Z		2026-08-12T06:52:30.193Z	26			Elpaso														8/12/2026
5325-Big-Horn-Ln,-El-Paso,-TX-79924	5325 Big Horn Ln, El Paso, TX 79924	79924	El Paso	31.908653	-106.41922	Single Family	3	1	1084	436	1960		Active	180000	166.05	2026-07-17T00:00:00.000Z		2026-08-12T06:52:30.192Z	26			Elpaso														8/12/2026
217-Staffs-Way,-El-Paso,-TX-79928	217 Staffs Way, El Paso, TX 79928	79928	El Paso	31.686228	-106.234232	Single Family	4	3.5	2006	5227	2022		Active	314500	156.78	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.191Z	25			Elpaso														8/12/2026
1648-Phil-Gibbs-Dr,-El-Paso,-TX-79936	1648 Phil Gibbs Dr, El Paso, TX 79936	79936	El Paso	31.753944	-106.290902	Single Family	3	1	930	4356	1981		Active	189950	204.25	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.191Z	25			Elpaso														8/12/2026
205-Ulshaw-St,-El-Paso,-TX-79928	205 Ulshaw St, El Paso, TX 79928	79928	El Paso	31.684223	-106.24721	Single Family	4	3	2069	6534	2020		Active	429950	207.81	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.190Z	25			Elpaso														8/12/2026
943-Follifoot-Pl,-El-Paso,-TX-79928	943 Follifoot Pl, El Paso, TX 79928	79928	El Paso	31.716472	-106.246575	Single Family	3	2	1585	5227	2022		Active	289000	182.33	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.189Z	25			Elpaso														8/12/2026
14202-Silver-Point-Ave,-El-Paso,-TX-79938	14202 Silver Point Ave, El Paso, TX 79938	79938	El Paso	31.773598	-106.231897	Single Family	3	2.5	1705	4792	2011		Active	249999	146.63	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.188Z	25			Elpaso														8/12/2026
13461-Emerald-Terrace-Dr,-El-Paso,-TX-79928	13461 Emerald Terrace Dr, El Paso, TX 79928	79928	El Paso	31.690511	-106.223842	Single Family	4	3.5	2355	8276	2026	30	Active	455450	193.4	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.188Z	25			Elpaso														8/12/2026
PN-67278-Fairhaven-Ave,-El-Paso,-TX-79928	PN-67278 Fairhaven Ave, El Paso, TX 79928	79928	El Paso	31.659483	-106.155398	Land				65340			Active	90000		2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.187Z	25			Elpaso														8/12/2026
4740-Cumberland-Cir,-El-Paso,-TX-79903	4740 Cumberland Cir, El Paso, TX 79903	79903	El Paso	31.791389	-106.434146	Single Family	4	2	3050	10454	1950		Active	575000	188.52	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.186Z	25			Elpaso														8/12/2026
912-Agua-Prieta-Dr,-El-Paso,-TX-79907	912 Agua Prieta Dr, El Paso, TX 79907	79907	El Paso	31.700045	-106.30519	Single Family	4	2	2200	6970	1980		Active	260000	118.18	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.186Z	25			Elpaso														8/12/2026
4920-Fort-Defiance-Dr,-El-Paso,-TX-79938	4920 Fort Defiance Dr, El Paso, TX 79938	79938	El Paso	31.84146	-106.185453	Land				95832			Active	250000		2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.185Z	25			Elpaso														8/12/2026
12924-Indian-Canyon-Dr,-El-Paso,-TX-79928	12924 Indian Canyon Dr, El Paso, TX 79928	79928	El Paso	31.689535	-106.243457	Single Family	3	1	1963	6534	2026		Active	325660	165.9	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.184Z	25			Elpaso														8/12/2026
11908-Kings-Crest-Dr,-El-Paso,-TX-79936	11908 Kings Crest Dr, El Paso, TX 79936	79936	El Paso	31.778151	-106.281729	Single Family	3	2	1121	4356	1998		Active	219999	196.25	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.183Z	25			Elpaso														8/12/2026
5481-Francisco-Roque-Dr,-El-Paso,-TX-79934	5481 Francisco Roque Dr, El Paso, TX 79934	79934	El Paso	31.938198	-106.415233	Single Family	3	3	1554	5663	2010		Active	252000	162.16	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.182Z	25			Elpaso														8/12/2026
13281-Walker-Post-Ave,-El-Paso,-TX-79928	13281 Walker Post Ave, El Paso, TX 79928	79928	El Paso	31.697032	-106.22917	Single Family	3	2	1656	5227	2010		Active	270000	163.04	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.182Z	25			Elpaso														8/12/2026
8832-Mount-Hagan-Dr,-El-Paso,-TX-79904	8832 Mount Hagan Dr, El Paso, TX 79904	79904	El Paso	31.864633	-106.41845	Single Family	4	2	2244	6970	1955		Active	199999	89.13	2026-07-18T00:00:00.000Z		2026-08-12T06:52:30.181Z	25			Elpaso														8/12/2026
11118-Ground-Cherry-St,-El-Paso,-TX-79934	11118 Ground Cherry St, El Paso, TX 79934	79934	El Paso	31.9506813	-106.4102574	Single Family	4		1482				Active	267900	180.77	2026-07-19T00:00:00.000Z		2026-08-12T06:52:30.180Z	24	View Homes - El Paso	Campo Del Sol															8/12/2026
14232-Star-Cactus-Ave,-El-Paso,-TX-79928	14232 Star Cactus Ave, El Paso, TX 79928	79928	El Paso	31.9498997	-106.4086416	Single Family	3	2	1366				Active	247200	180.97	2026-07-19T00:00:00.000Z		2026-08-12T06:52:30.180Z	24	View Homes - El Paso	Rancho Desierto Bello															8/12/2026
3150-N-Yarbrough-Dr,-Unit-E5,-El-Paso,-TX-79935	3150 N Yarbrough Dr, Unit E5, El Paso, TX 79935	79935	El Paso	31.785382	-106.335079	Condo	2	1.5	1217	118048	2007	200	Active	180000	147.9	2026-07-19T00:00:00.000Z		2026-08-12T06:52:30.179Z	24			Elpaso														8/12/2026
252-Shadow-Mountain-Dr,-Apt-B12,-El-Paso,-TX-79912	252 Shadow Mountain Dr, Apt B12, El Paso, TX 79912	79912	El Paso	31.832064	-106.524998	Condo	1	1	773	127631	1969	422	Active	140000	181.11	2026-07-19T00:00:00.000Z		2026-08-12T06:52:30.178Z	24			Elpaso														8/12/2026
828-Paseo-Solar-Dr,-El-Paso,-TX-79928	828 Paseo Solar Dr, El Paso, TX 79928	79928	El Paso	31.708592	-106.206494	Single Family	4	2	1744	5663	2023	42	Active	310000	177.75	2026-07-19T00:00:00.000Z		2026-08-12T06:52:30.177Z	24			Elpaso														8/12/2026
1920-William-Caples-St,-El-Paso,-TX-79938	1920 William Caples St, El Paso, TX 79938	79938	El Paso	31.76334	-106.223665	Single Family	4	2	1484	4792	2017		Active	275000	185.31	2026-07-19T00:00:00.000Z		2026-08-12T06:52:30.176Z	24			Elpaso														8/12/2026
121-Fountain-Rd,-El-Paso,-TX-79912	121 Fountain Rd, El Paso, TX 79912	79912	El Paso	31.835247	-106.53524	Single Family	3	2	2498	11326	1970		Active	399900	160.09	2026-07-19T00:00:00.000Z		2026-08-12T06:52:30.175Z	24			Elpaso														8/12/2026
5520-Sarah-Anne-Ave,-El-Paso,-TX-79924	5520 Sarah Anne Ave, El Paso, TX 79924	79924	El Paso	31.921175	-106.413706	Single Family	3	1.5	1034	6229	1972		Active	175000	169.25	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.173Z	23			NTREIS														8/12/2026
2908-Gull-Lake-Pl,-El-Paso,-TX-79936	2908 Gull Lake Pl, El Paso, TX 79936	79936	El Paso	31.782091	-106.289639	Single Family	3	2.5	1476	7405	1992		Active	236000	159.89	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.172Z	23			Elpaso														8/12/2026
7420-Rio-Rimac-Dr,-El-Paso,-TX-79934	7420 Rio Rimac Dr, El Paso, TX 79934	79934	El Paso	31.966042	-106.35206	Single Family	3	2	1446	5663	2024		Active	278999	192.95	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.172Z	23			Elpaso														8/12/2026
3304-Tyler-Ave,-El-Paso,-TX-79930	3304 Tyler Ave, El Paso, TX 79930	79930	El Paso	31.814565	-106.455388	Single Family	3	1	1316	6098	1950		Active	191999	145.9	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.170Z	23			Elpaso														8/12/2026
7280-Cimarron-Rim-Dr,-El-Paso,-TX-79911	7280 Cimarron Rim Dr, El Paso, TX 79911	79911	El Paso	31.897495	-106.562439	Single Family	4	2.5	2534	7405	2026	23	Active	699900	276.2	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.148Z	21			Elpaso														8/12/2026
9024-Mount-Rushmore-Ln,-El-Paso,-TX-79904	9024 Mount Rushmore Ln, El Paso, TX 79904	79904	El Paso	31.869324	-106.417564	Single Family	4	2	1499	6970	1955		Active	235000	156.77	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.146Z	23			Elpaso														8/12/2026
11333-Manuel-Moreno-Dr,-El-Paso,-TX-79934	11333 Manuel Moreno Dr, El Paso, TX 79934	79934	El Paso	31.938721	-106.414306	Single Family	4	2.5	1612	5227	2007		Active	260000	161.29	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.146Z	21			Elpaso														8/12/2026
7304-Parkland-Dr,-El-Paso,-TX-79925	7304 Parkland Dr, El Paso, TX 79925	79925	El Paso	31.785872	-106.389303	Single Family	3	1	1776	6534	1953		Active	223000	125.56	2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.145Z	22			Elpaso														8/12/2026
4817-Christian-Azcarate-St,-El-Paso,-TX-79938	4817 Christian Azcarate St, El Paso, TX 79938	79938	El Paso	31.81998	-106.236412	Single Family	4	1.5	2187	21780	2021		Active	334950	153.16	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.144Z	23			Elpaso														8/12/2026
14336-Jonathan-K-Molina-Ct,-El-Paso,-TX-79938	14336 Jonathan K Molina Ct, El Paso, TX 79938	79938	El Paso	31.764548	-106.223277	Single Family	3	2	1424	5663	2017		Active	245000	172.05	2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.144Z	22			Elpaso														8/12/2026
5880-Valle-De-Paz-Ave,-El-Paso,-TX-79932	5880 Valle De Paz Ave, El Paso, TX 79932	79932	El Paso	31.867595	-106.623393	Single Family	3	3	3020	11326	2020		Active	607500	201.16	2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.143Z	22			Elpaso														8/12/2026
5864-Via-Cuesta-Dr,-El-Paso,-TX-79912	5864 Via Cuesta Dr, El Paso, TX 79912	79912	El Paso	31.860032	-106.514966	Single Family	6	4.5	4477	14375	1988		Active	949999	212.2	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.142Z	23			Elpaso														8/12/2026
12406-Amesbury-Ave,-El-Paso,-TX-79928	12406 Amesbury Ave, El Paso, TX 79928	79928	El Paso	31.745261	-106.261341	Single Family	4	2.5	2004	5227	2026		Active	391950	195.58	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.142Z	23			Elpaso														8/12/2026
1116-Marlow-Rd,-El-Paso,-TX-79905	1116 Marlow Rd, El Paso, TX 79905	79905	El Paso	31.779878	-106.402279	Single Family	3	1	1000	6098	1954		Active	195000	195	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.141Z	23			Elpaso														8/12/2026
14711-Susser-Dr,-El-Paso,-TX-79928	14711 Susser Dr, El Paso, TX 79928	79928	El Paso	31.654371	-106.17788	Land				11326			Active	65000		2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.140Z	23			Elpaso														8/12/2026
2037-Gus-Moran-St,-El-Paso,-TX-79936	2037 Gus Moran St, El Paso, TX 79936	79936	El Paso	31.771501	-106.292033	Single Family	3	2.5	2091	10890	1992		Active	309950	148.23	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.139Z	23			Elpaso														8/12/2026
14801-Edgemere-Blvd,-El-Paso,-TX-79938	14801 Edgemere Blvd, El Paso, TX 79938	79938	El Paso	31.798631	-106.208087	Land				87120			Active	450000		2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.138Z	22			Elpaso														8/12/2026
7157-Granite-Rd,-El-Paso,-TX-79915	7157 Granite Rd, El Paso, TX 79915	79915	El Paso	31.747369	-106.393083	Single Family	3	2	1786	6970	1967		Active	189900	106.33	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.138Z	21			Elpaso														8/12/2026
6772-Villa-Hermosa-Dr,-El-Paso,-TX-79912	6772 Villa Hermosa Dr, El Paso, TX 79912	79912	El Paso	31.853176	-106.544377	Single Family	4	2	2351	7405	1988		Active	449999	191.41	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.137Z	23			Elpaso														8/12/2026
3121-Tierra-Paola-Ln,-El-Paso,-TX-79938	3121 Tierra Paola Ln, El Paso, TX 79938	79938	El Paso	31.788263	-106.24679	Single Family	4	3.5	3501	7841	2006		Active	409950	117.1	2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.133Z	22			Elpaso														8/12/2026
15044-Resolve-Dr,-El-Paso,-TX-79938	15044 Resolve Dr, El Paso, TX 79938	79938	El Paso	31.811589	-106.196857	Single Family	3	2	1565	5663	2026		Active	289950	185.27	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.132Z	23			Elpaso														8/12/2026
12312-Lucy-Acosta-Way,-El-Paso,-TX-79936	12312 Lucy Acosta Way, El Paso, TX 79936	79936	El Paso	31.715999	-106.276329	Single Family	3	2.5	2077	5663	2001		Active	304000	146.36	2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.131Z	22			Elpaso														8/12/2026
10097-Ontario-Ave,-El-Paso,-TX-79924	10097 Ontario Ave, El Paso, TX 79924	79924	El Paso	31.90399	-106.410018	Single Family	4	1	1459	6970	1959		Active	219000	150.1	2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.126Z	22			Elpaso														8/12/2026
6209-Caprock-Ct,-El-Paso,-TX-79912	6209 Caprock Ct, El Paso, TX 79912	79912	El Paso	31.835936	-106.529366	Single Family	4	2.5	1941	8276	1961		Active	369999	190.62	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.125Z	21			Elpaso														8/12/2026
3660-Tierra-Inca-Dr,-El-Paso,-TX-79938	3660 Tierra Inca Dr, El Paso, TX 79938	79938	El Paso	31.797854	-106.251288	Single Family	3	1.5	2326	7405	2005		Active	450000	193.47	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.125Z	21			Elpaso														8/12/2026
1514-Greg-Powers-Dr,-Unit-A,-El-Paso,-TX-79936	1514 Greg Powers Dr, Unit A, El Paso, TX 79936	79936	El Paso	31.744566	-106.297379	Multi-Family	3	1.5	978	4356	1986		Active	194999	199.39	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.123Z	23			Elpaso														8/12/2026
2341-Jasmine-Ali-Ln,-El-Paso,-TX-79938	2341 Jasmine Ali Ln, El Paso, TX 79938	79938	El Paso	31.780226	-106.265631	Single Family	4	2.5	1817	4792	2006		Active	257000	141.44	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.121Z	21			Elpaso														8/12/2026
15304-Imagine-Dr,-El-Paso,-TX-79938	15304 Imagine Dr, El Paso, TX 79938	79938	El Paso	31.803155	-106.189937	Single Family	3	2	1651	6098	2026		Active	299950	181.68	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.121Z	20			Elpaso														8/12/2026
12621-Crystal-Ridge-St,-El-Paso,-TX-79938	12621 Crystal Ridge St, El Paso, TX 79938	79938	El Paso	31.761549	-106.254396	Single Family	4	2	2078	6098	2000	23	Active	275000	132.34	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.120Z	21			Elpaso														8/12/2026
1722-Cinch-Pl,-El-Paso,-TX-79911	1722 Cinch Pl, El Paso, TX 79911	79911	El Paso	31.897339	-106.561006	Single Family	4	3	2160	8712	2026	21	Active	643950	298.12	2026-07-20T00:00:00.000Z		2026-08-12T06:52:30.119Z	23			Elpaso														8/12/2026
3765-Model-Ln,-El-Paso,-TX-79938	3765 Model Ln, El Paso, TX 79938	79938	El Paso	31.805853	-106.189532	Single Family	4	2	1744	6098	2024		Active	325000	186.35	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.118Z	21			Elpaso														8/12/2026
3856-Bubble-Pl,-El-Paso,-TX-79938	3856 Bubble Pl, El Paso, TX 79938	79938	El Paso	31.808626	-106.189548	Single Family	5	1	2180	6098	2026		Active	316030	144.97	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.118Z	21			Elpaso														8/12/2026
4800-Marisabel-Azcarate-St,-El-Paso,-TX-79938	4800 Marisabel Azcarate St, El Paso, TX 79938	79938	El Paso	31.819396	-106.234425	Single Family	4	2.5	2194	6098	2022		Active	334500	152.46	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.117Z	21			Elpaso														8/12/2026
14833-Ava-Leigh-Ave,-El-Paso,-TX-79938	14833 Ava Leigh Ave, El Paso, TX 79938	79938	El Paso	31.794801	-106.204565	Single Family	3	2.5	1599	4792	2016		Active	239950	150.06	2026-07-21T00:00:00.000Z		2026-08-12T06:52:30.116Z	22			Elpaso														8/12/2026
14660-Hunters-Grove-Ave,-El-Paso,-TX-79938	14660 Hunters Grove Ave, El Paso, TX 79938	79938	El Paso	31.786072	-106.209834	Single Family	4	2.5	2068	6534	2016		Active	319950	154.71	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.116Z	21			Elpaso														8/12/2026
236-Epsom-Dr,-El-Paso,-TX-79928	236 Epsom Dr, El Paso, TX 79928	79928	El Paso	31.685543	-106.245768	Single Family	4	2.5	2222	5663	2020		Active	355500	159.99	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.115Z	21			Elpaso														8/12/2026
3002-E-San-Antonio-Ave,-El-Paso,-TX-79905	3002 E San Antonio Ave, El Paso, TX 79905	79905	El Paso	31.770092	-106.459797	Land				3049			Active	58250		2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.114Z	21			Elpaso														8/12/2026
16899-Old-Butterfield-Trl,-El-Paso,-TX-79938	16899 Old Butterfield Trl, El Paso, TX 79938	79938	El Paso	31.901194	-106.089743	Single Family	3	1	1972	286625	1987		Active	498000	252.54	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.114Z	21			Elpaso														8/12/2026
8908-Echo-St,-El-Paso,-TX-79904	8908 Echo St, El Paso, TX 79904	79904	El Paso	31.864889	-106.451143	Single Family	3	1	2061	11326	1967		Active	301950	146.51	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.113Z	20			Elpaso														8/12/2026
1037-N-Clark-Dr,-El-Paso,-TX-79905	1037 N Clark Dr, El Paso, TX 79905	79905	El Paso	31.78019	-106.408293	Single Family	4	2	2183	6534	1955		Active	225000	103.07	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.112Z	21			Elpaso														8/12/2026
1112-Cimarron-St,-El-Paso,-TX-79915	1112 Cimarron St, El Paso, TX 79915	79915	El Paso	31.75495	-106.359201	Single Family	3	1	960	7841	1954		Active	189000	196.88	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.111Z	20			Elpaso														8/12/2026
14244-Star-Cactus,-El-Paso,-TX-79928	14244 Star Cactus, El Paso, TX 79928	79928	El Paso	31.6518439	-106.1900736	Single Family	4	2	1368				Active	240200	175.58	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.110Z	20	View Homes - El Paso	Rancho Desierto Bello															8/12/2026
7401-Eagle-Vista-Dr,-El-Paso,-TX-79911	7401 Eagle Vista Dr, El Paso, TX 79911	79911	El Paso	31.915699	-106.567169	Single Family	4	2.5	2595	6534	2019	7	Active	390000	150.29	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.109Z	21			Elpaso														8/12/2026
14733-Cactus-Breeze-Way,-El-Paso,-TX-79934	14733 Cactus Breeze Way, El Paso, TX 79934	79934	El Paso	31.686355	-106.165763	Single Family	3	2.5	1834				Active	308580	168.26	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.108Z	20	View Homes - El Paso	Desert Breeze															8/12/2026
17440-English-Ave,-El-Paso,-TX-79938	17440 English Ave, El Paso, TX 79938	79938	El Paso	31.89133	-106.049905	Single Family	4	2	2016	6534	2000		Active	133000	65.97	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.107Z	21			Elpaso														8/12/2026
12692-Hants-Cir,-El-Paso,-TX-79928	12692 Hants Cir, El Paso, TX 79928	79928	El Paso	31.709183	-106.246222	Single Family	4	2.5		6534	2026		Active	442950		2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.106Z	21			Elpaso														8/12/2026
9532-Blue-Wing-Dr,-El-Paso,-TX-79924	9532 Blue Wing Dr, El Paso, TX 79924	79924	El Paso	31.882679	-106.401268	Single Family	3	1.5	1560	6098	1959		Active	188000	120.51	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.105Z	20			Elpaso														8/12/2026
1049-Victor-Mendoza-Sr,-El-Paso,-TX-79928	1049 Victor Mendoza Sr, El Paso, TX 79928	79928	El Paso	31.6518439	-106.1900736	Single Family	3	2	1067				Active	217800	204.12	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.104Z	20	View Homes - El Paso	Rancho Desierto Bello															8/12/2026
14470-Lacota-Point-Dr,-El-Paso,-TX-79938	14470 Lacota Point Dr, El Paso, TX 79938	79938	El Paso	31.788269	-106.217327	Single Family	3	2.5	2321	12197	2011		Active	314900	135.67	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.103Z	21			Elpaso														8/12/2026
12641-Sun-Haven-Dr,-El-Paso,-TX-79938	12641 Sun Haven Dr, El Paso, TX 79938	79938	El Paso	31.765896	-106.253414	Single Family	5	4	3263	6098	2003	8	Active	525000	160.89	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.102Z	21			Elpaso														8/12/2026
Rene-Dr,-El-Paso,-TX-79938	Rene Dr, El Paso, TX 79938	79938	El Paso	31.799904	-106.2036	Land				87120			Active	180000		2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.102Z	20			Elpaso														8/12/2026
13182-Ilkley-Ln,-El-Paso,-TX-79928	13182 Ilkley Ln, El Paso, TX 79928	79928	El Paso	31.685458	-106.23375	Single Family	4	2	1557	5227	2022		Active	265000	170.2	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.101Z	21			Elpaso														8/12/2026
3009-Silver-Ave,-El-Paso,-TX-79930	3009 Silver Ave, El Paso, TX 79930	79930	El Paso	31.789719	-106.459895	Single Family	4	4	5199	12197	1927		Active	1270000	244.28	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.101Z	20			Elpaso														8/12/2026
14151-Buffalo-Bill-Dr,-El-Paso,-TX-79938	14151 Buffalo Bill Dr, El Paso, TX 79938	79938	El Paso	31.8099	-106.185203	Single Family	3	2	1767	15246	2007		Active	259950	147.11	2026-07-22T00:00:00.000Z		2026-08-12T06:52:30.100Z	21			Elpaso														8/12/2026
15212-Composition-Ave,-El-Paso,-TX-79938	15212 Composition Ave, El Paso, TX 79938	79938	El Paso	31.804578	-106.192434	Single Family	4	2.5	2168	5227	2024		Active	324900	149.86	2026-07-23T00:00:00.000Z		2026-08-12T06:52:30.097Z	20			Elpaso														8/12/2026
