id	formattedAddress	zipCode	county	latitude	longitude	propertyType	bedrooms	bathrooms	squareFootage	lotSize	yearBuilt	lastSaleDate	lastSalePrice	price_per_sqft	source	cohort	pulled_at
MLS-889073	11213 LEO COLLINS Drive, El Paso, TX 79936	79936	El Paso	31.75861212	-106.3137421		5	4	3647	12197		6/24/2024	465000	127.5	mls	2024	8/10/2026
MLS-897046	12264 ROBERTA LYNNE Drive, El Paso, TX 79936	79936	El Paso	31.72170151	-106.2779237		5	3	3249	10019		5/13/2024	569000	175.13	mls	2024	8/10/2026
MLS-921538	1108 LOMA VERDE Drive, El Paso, TX 79936	79936	El Paso	31.71653668	-106.2832737		5	5	5372	41818		6/13/2025	1450000	269.92	mls	2025	8/10/2026
MLS-920059	1370 Emerald Gate Lane, El Paso, TX 79936	79936	El Paso	31.72790107	-106.2820347		5	4	3355	10019		7/21/2025	535000	159.46	mls	2025	8/10/2026
MLS-911088	1908 Pueblo Azul Lane, El Paso, TX 79936	79936	El Paso	31.76431384	-106.2758156		5	5	4038	21344		2/25/2025	999999	247.65	mls	2025	8/10/2026
MLS-896756	3321 URBICI SOLER DR Drive, El Paso, TX 79936	79936	El Paso	31.79158089	-106.2770696		5	3	1877	0		4/26/2024	287000	152.9	mls	2024	8/10/2026
MLS-898450	11952 Pueblo Del Rio Way, El Paso, TX 79936	79936	El Paso	31.7650346	-106.2789363		5	3	2636	12632		5/1/2024	393000	149.09	mls	2024	8/10/2026
MLS-894763	3572 Greenveil Drive, El Paso, TX 79936	79936	El Paso	31.79707526	-106.2709799		5	3	2064	6098		5/2/2024	228000	110.47	mls	2024	8/10/2026
MLS-902514	1684 Robert Wynn Dr, El Paso, TX 79936	79936	El Paso	31.75789482	-106.3068208		5	3	2275	11761		7/2/2024	331000	145.49	mls	2024	8/10/2026
MLS-901974	1715 Robert Wynn Street, El Paso, TX 79936	79936	El Paso	31.761095	-106.3069642		5	3	2232	6970		7/9/2024	259999	116.49	mls	2024	8/10/2026
MLS-908295	11805 Oxcart Run Street, El Paso, TX 79936	79936	El Paso	31.78935762	-106.2821185		5	3	1495	0		11/27/2024	212500	142.14	mls	2024	8/10/2026
MLS-911455	1837 PUEBLO NUEVO Circle, El Paso, TX 79936	79936	El Paso	31.76432666	-106.2809732		5	3	2490	2490		12/9/2024	395400	158.8	mls	2024	8/10/2026
MLS-895206	1350 Whirlaway Drive, El Paso, TX 79936	79936	El Paso	31.72766002	-106.2793596		5	3	2726	9583		1/24/2025	399000	146.37	mls	2025	8/10/2026
MLS-916408	1825 Pueblo Alegre Drive, El Paso, TX 79936	79936	El Paso	31.76547315	-106.2813773		5	3	2636	7841		3/17/2025	375000	142.26	mls	2025	8/10/2026
MLS-919140	11916 Pueblo Amable Way, El Paso, TX 79936	79936	El Paso	31.7648593	-106.2801982		5	3	2586	8276		4/11/2025	312000	120.65	mls	2025	8/10/2026
MLS-916117	1661 SAINT STEPHEN Place, El Paso, TX 79936	79936	El Paso	31.74555024	-106.2795931		5	3	1614	6970		4/16/2025	221000	136.93	mls	2025	8/10/2026
MLS-919053	3153 Royal Crest Street, El Paso, TX 79936	79936	El Paso	31.78675783	-106.2710002		5	3	2314	6098		4/17/2025	305000	131.81	mls	2025	8/10/2026
MLS-916555	11720 ROYAL TERRACE LN Lane, El Paso, TX 79936	79936	El Paso	31.78705752	-106.2829851		5	3	1546	4792		4/25/2025	215000	139.07	mls	2025	8/10/2026
MLS-912997	11216 Beach Front Drive, El Paso, TX 79936	79936	El Paso	31.77419456	-106.305684		5	3	2508	6534		5/2/2025	285000	113.64	mls	2025	8/10/2026
MLS-921611	1427 REBECCA ANN Drive, El Paso, TX 79936	79936	El Paso	31.73704255	-106.2950062		5	3	2588	8712		5/30/2025	255000	98.53	mls	2025	8/10/2026
MLS-923720	1817 Russ Randall Street, El Paso, TX 79936	79936	El Paso	31.76515427	-106.305242		5	3	1703	6970		7/17/2025	215000	126.25	mls	2025	8/10/2026
MLS-922476	2250 Nancy McDonald Drive, El Paso, TX 79936	79936	El Paso	31.77427289	-106.2906802		5	3	2432.8	8712		8/4/2025	335000	137.7	mls	2025	8/10/2026
MLS-903712	1308 Rancho Grande Drive, El Paso, TX 79936	79936	El Paso	31.7239073	-106.2777686		5	4	3110	10019		8/15/2024	490000	157.56	mls	2024	8/10/2026
MLS-906561	12226 Roberta Lynne Drive, El Paso, TX 79936	79936	El Paso	31.72175578	-106.2804349		5	4	3398	20909		12/19/2024	625000	183.93	mls	2024	8/10/2026
MLS-922520	12018 PASEO ANTIGUO Drive, El Paso, TX 79936	79936	El Paso	31.76675156	-106.2744699		5	4	3160	14375		7/10/2025	630000	199.37	mls	2025	8/10/2026
MLS-924533	1974 Paseo Del Prado Drive, El Paso, TX 79936	79936	El Paso				5	4	4679	22216		8/5/2025	890000	190.21	mls	2025	8/10/2026
MLS-904174	1824 Paseo Real Circle, El Paso, TX 79936	79936	El Paso	31.76734606	-106.279726		5	5	2669	13939		9/18/2024	450000	168.6	mls	2024	8/10/2026
MLS-888878	1011 BOLD RULER Court, El Paso, TX 79936	79936	El Paso	31.71574008	-106.2816083		5	8	7626	32670		6/14/2024	1375000	180.3	mls	2024	8/10/2026
MLS-911193	2805 Beachcomber Drive A and B, El Paso, TX 79936	79936	El Paso	31.78088769	-106.3183898		6	4	2792	7405		12/24/2024	364000	130.37	mls	2024	8/10/2026
MLS-909340	12112 Double Jay Dr Drive, El Paso, TX 79936	79936	El Paso	31.71706383	-106.2809443		6	6	4843	39640		10/18/2024	865000	178.61	mls	2024	8/10/2026
MLS-911208	2012 AMY SUE Drive A-D, El Paso, TX 79936	79936	El Paso	31.77107643	-106.3178872		10	6	4648	13939		12/30/2024	520000	111.88	mls	2024	8/10/2026
MLS-884346	TBD Cielito Lindo Drive, El Paso, TX 79938	79938	El Paso				0	0		21780		8/27/2024	20000		mls	2024	8/10/2026
MLS-921001	2960 Todd Skinner Drive, El Paso, TX 79938	79938	El Paso				1	1	560	218671		5/23/2025	55000	98.21	mls	2025	8/10/2026
MLS-920850	14505 Brianna Leah Drive, El Paso, TX 79938	79938	El Paso				2	1	1004	4356		4/22/2025	206950	206.13	mls	2025	8/10/2026
MLS-911271	3620 Vista Del Este Street, El Paso, TX 79938	79938	El Paso	31.80449629	-106.1870778		2	1	684	16117		11/6/2024	80000	116.96	mls	2024	8/10/2026
MLS-906186	5533 CH Hunton, El Paso, TX 79938	79938	El Paso	31.87567491	-106.1837151		2	1	800	49223		11/18/2024	120000	150	mls	2024	8/10/2026
MLS-917895	14509 Mariam Hanna Street, El Paso, TX 79938	79938	El Paso				2	1	1004	6098		2/28/2025	202950	202.14	mls	2025	8/10/2026
MLS-918321	5020 Andrew Jorel Drive, El Paso, TX 79938	79938	El Paso				2	1	1004	4356		3/17/2025	203950	203.14	mls	2025	8/10/2026
MLS-923015	4784B CPT Isaac Camacho Place, El Paso, TX 79938	79938	El Paso				2	1	1183	3049		6/30/2025	227950	192.69	mls	2025	8/10/2026
MLS-908926	3630 Vista Del Este Street, El Paso, TX 79938	79938	El Paso	31.80472154	-106.1870808		2	2	1360	16117		10/23/2024	105000	77.21	mls	2024	8/10/2026
MLS-895210	14901 LAS FLORES Drive, El Paso, TX 79938	79938	El Paso	31.83049633	-106.1578121		2	2	806.4	19166		5/2/2024	145000	179.81	mls	2024	8/10/2026
MLS-918442	3571 REBECCA Lane, El Paso, TX 79938	79938	El Paso	31.80155499	-106.2127544		2	2	1357	43560		3/19/2025	150000	110.54	mls	2025	8/10/2026
MLS-921608	19201 Phillip Bazaar, El Paso, TX 79938	79938	El Paso	31.8662774	-105.9623884		2	2	1264	43560		7/23/2025	75000	59.34	mls	2025	8/10/2026
MLS-905305	17541 Diego Avenue, El Paso, TX 79938	79938	El Paso	31.89571012	-106.0587381		2	3	900	435600		12/17/2024	134000	148.89	mls	2024	8/10/2026
MLS-916751	12336 Red Sun Dr Drive, El Paso, TX 79938	79938	El Paso	31.77296829	-106.2618451		3	1	987	5227		3/28/2025	181000	183.38	mls	2025	8/10/2026
MLS-901926	12309 Golden Sun Drive, El Paso, TX 79938	79938	El Paso	31.77227923	-106.2626823		3	2	1377	5888		7/1/2024	245000	177.92	mls	2024	8/10/2026
MLS-912377	3571 Black Bear Lane, El Paso, TX 79938	79938	El Paso	31.8004906	-106.1639137		3	2	1546	14810		12/27/2024	210000	135.83	mls	2024	8/10/2026
MLS-910171	3616 TIERRA MECA Road, El Paso, TX 79938	79938	El Paso	31.79584723	-106.2623238		3	2	1037	4792		4/2/2025	190000	183.22	mls	2025	8/10/2026
MLS-921554	2704 Snowy Rock Place, El Paso, TX 79938	79938	El Paso	31.77855137	-106.2265674		3	2	1590	5227		6/17/2025	219950	138.33	mls	2025	8/10/2026
MLS-901247	12340 Robert Dahl Drive, El Paso, TX 79938	79938	El Paso	31.76975184	-106.2607605		3	1	1042	5227		6/11/2024	173000	166.03	mls	2024	8/10/2026
MLS-901935	2409 Tierra Cafe Drive, El Paso, TX 79938	79938	El Paso	31.78245835	-106.2560154		3	1	925	4792		7/8/2024	139500	150.81	mls	2024	8/10/2026
MLS-901279	3720 Julie Marie Pl Place, El Paso, TX 79938	79938	El Paso	31.80747425	-106.1586481		3	1	1613	15246		8/9/2024	111500	69.13	mls	2024	8/10/2026
MLS-899341	17029 BRESSLER Drive, El Paso, TX 79938	79938	El Paso	31.85327192	-106.0698597		3	1	1160	6970		11/1/2024	150000	129.31	mls	2024	8/10/2026
MLS-916963	12396 BOB HEASLEY Drive, El Paso, TX 79938	79938	El Paso	31.77135956	-106.2609876		3	1	1056	5227		3/21/2025	190000	179.92	mls	2025	8/10/2026
MLS-915391	3924 Tierra Alamo Drive, El Paso, TX 79938	79938	El Paso	31.80351301	-106.2586987		3	1	936	2178		4/16/2025	162000	173.08	mls	2025	8/10/2026
MLS-908134	14820 HARRY FLOURNOY, El Paso, TX 79938	79938	El Paso	31.79304055	-106.2052909		3	2	1683	5227		10/22/2024	250000	148.54	mls	2024	8/10/2026
MLS-917350	14916 Concept Court, El Paso, TX 79938	79938	El Paso	31.79936258	-106.2022549		3	2	1963	6534		8/28/2025	289940	147.7	mls	2025	8/10/2026
MLS-921889	14513 Brianna Leah Drive, El Paso, TX 79938	79938	El Paso				3	2	1411	4792		6/16/2025	243950	172.89	mls	2025	8/10/2026
MLS-896535	14756 BOER TRAIL Trail, El Paso, TX 79938	79938	El Paso	31.79227673	-106.2060715		3	2	1471	4792		4/5/2024	230000	156.36	mls	2024	8/10/2026
MLS-897155	2060 ROBERT MINNIE Place, El Paso, TX 79938	79938	El Paso	31.76485975	-106.2297451		3	2	1890	5227		4/9/2024	250000	132.28	mls	2024	8/10/2026
MLS-896797	14953 Hill Ridge Court, El Paso, TX 79938	79938	El Paso				3	2	1963	6534		4/29/2024	292170	148.84	mls	2024	8/10/2026
MLS-896799	14949 Hill Ridge Court, El Paso, TX 79938	79938	El Paso				3	2	1660	6534		4/30/2024	272025	163.87	mls	2024	8/10/2026
MLS-899552	14505 Livingston Court, El Paso, TX 79938	79938	El Paso	31.82489719	-106.2364551		3	2	1590	5227		4/29/2024	257950	162.23	mls	2024	8/10/2026
MLS-891647	14480 BRIANNA LEAH Drive, El Paso, TX 79938	79938	El Paso	31.82550882	-106.2359794		3	2	1370	5663		5/13/2024	255950	186.82	mls	2024	8/10/2026
MLS-899281	2133 Wiliam Caples Street, El Paso, TX 79938	79938	El Paso	31.76694694	-106.2240668		3	2	1339	5227		5/23/2024	235000	175.5	mls	2024	8/10/2026
MLS-901844	5057 Munir Khouri Street, El Paso, TX 79938	79938	El Paso	31.8257027	-106.2374765		3	2	1963	5663		6/10/2024	290950	148.22	mls	2024	8/10/2026
MLS-901276	4952 Joe Castillo Street, El Paso, TX 79938	79938	El Paso	31.82297903	-106.2451993		3	2	1318	4356		6/12/2024	225000	170.71	mls	2024	8/10/2026
MLS-903055	14469 Mariam Hanna Street, El Paso, TX 79938	79938	El Paso	31.82632165	-106.2375574		3	2	1709	6970		6/14/2024	270950	158.54	mls	2024	8/10/2026
MLS-898361	14488 Mariam Hanna Street, El Paso, TX 79938	79938	El Paso	31.82620555	-106.2358596		3	2	1623	5227		6/14/2024	266950	164.48	mls	2024	8/10/2026
MLS-900991	3133 TUNNEL POINT Way, El Paso, TX 79938	79938	El Paso	31.78897593	-106.2358673		3	2	2045.5	6098		6/28/2024	250000	122.22	mls	2024	8/10/2026
MLS-901377	14669 Ginger Kerrick, El Paso, TX 79938	79938	El Paso	31.79164315	-106.2098817		3	2	1595	6098		6/28/2024	240000	150.47	mls	2024	8/10/2026
MLS-898482	14484 Mariam Hanna Street, El Paso, TX 79938	79938	El Paso	31.82620555	-106.2359279		3	2	1660	5227		7/16/2024	270950	163.22	mls	2024	8/10/2026
MLS-903252	3737 Loma Cortez Drive, El Paso, TX 79938	79938	El Paso	31.79969059	-106.2221176		3	2	1570	4792		7/23/2024	225000	143.31	mls	2024	8/10/2026
MLS-901686	14917 Hill Ridge Court, El Paso, TX 79938	79938	El Paso				3	2	1623	6534		7/25/2024	268950	165.71	mls	2024	8/10/2026
MLS-904618	5064 Alyssa Jade Street, El Paso, TX 79938	79938	El Paso	31.82549093	-106.2382743		3	2	1963	6098		7/25/2024	295950	150.76	mls	2024	8/10/2026
MLS-905729	15145 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1579	4792		7/26/2024	256950	162.73	mls	2024	8/10/2026
MLS-905906	15141 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1486	5227		7/29/2024	249950	168.2	mls	2024	8/10/2026
MLS-896748	14418 Aria Lopez Drive, El Paso, TX 79938	79938	El Paso	31.82435522	-106.2397951		3	2	1695	6098		8/9/2024	255061	150.48	mls	2024	8/10/2026
MLS-905645	14181 Honey Point Drive, El Paso, TX 79938	79938	El Paso				3	2	1099	5663		8/13/2024	210000	191.08	mls	2024	8/10/2026
MLS-904616	5044 Alyssa Jade Street, El Paso, TX 79938	79938	El Paso	31.8252666	-106.2382755		3	2	1709	5663		8/15/2024	281975	164.99	mls	2024	8/10/2026
MLS-906693	15133 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1415	5227		8/21/2024	241950	170.99	mls	2024	8/10/2026
MLS-904491	3609 Hill Sand Place, El Paso, TX 79938	79938	El Paso	31.79962487	-106.2028096		3	2	1963	6534		7/31/2024	287950	146.69	mls	2024	8/10/2026
MLS-905730	15140 Composition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1579	4792		8/28/2024	253950	160.83	mls	2024	8/10/2026
MLS-906644	14410 LOMA ESMERALDA, El Paso, TX 79938	79938	El Paso	31.79841843	-106.2184108		3	2	1341	5227		9/6/2024	225000	167.79	mls	2024	8/10/2026
MLS-897774	17540 Camino Buena Vida, El Paso, TX 79938	79938	El Paso	31.83643087	-106.0611592		3	2	1332	50094		9/17/2024	160000	120.12	mls	2024	8/10/2026
MLS-904642	14941 HILL RIDGE Court, El Paso, TX 79938	79938	El Paso				3	2	1694	6534		8/9/2024	275950	162.9	mls	2024	8/10/2026
MLS-904088	4577 Hugo Reyes Street, El Paso, TX 79938	79938	El Paso	31.81482279	-106.2440425		3	2	972	4792		9/23/2024	170000	174.9	mls	2024	8/10/2026
MLS-907888	14153 Honey Point Drive, El Paso, TX 79938	79938	El Paso	31.78969504	-106.2297717		3	2	1100	5663		9/26/2024	240000	218.18	mls	2024	8/10/2026
MLS-905818	1909 WILLIAM CAPLES Street, El Paso, TX 79938	79938	El Paso	31.76271998	-106.2240148		3	2	1528	5227		10/9/2024	239950	157.04	mls	2024	8/10/2026
MLS-908809	15128 Composition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1579	5227		10/9/2024	254950	161.46	mls	2024	8/10/2026
MLS-904471	14932 Concept Court, El Paso, TX 79938	79938	El Paso	31.79936793	-106.2017854		3	2	1963	13068		10/23/2024	298240	151.93	mls	2024	8/10/2026
MLS-909692	12920 Hueco Hill Drive Drive, El Paso, TX 79938	79938	El Paso	31.80572814	-106.24423		3	2	1276	4356		11/11/2024	207000	162.23	mls	2024	8/10/2026
MLS-910530	14430 Aria Lopez Drive, El Paso, TX 79938	79938	El Paso	31.82435469	-106.2395876		3	2	1660	6098		11/13/2024	270950	163.22	mls	2024	8/10/2026
MLS-905023	14928 Concept Court, El Paso, TX 79938	79938	El Paso	31.79936659	-106.2019028		3	2	1660	6534		11/29/2024	274525	165.38	mls	2024	8/10/2026
MLS-907431	14427 Aria Lopez Drive, El Paso, TX 79938	79938	El Paso	31.82446946	-106.2396564		3	2	1963	6098		11/30/2024	295950	150.76	mls	2024	8/10/2026
MLS-910233	14455 Vincent Kalel, El Paso, TX 79938	79938	El Paso	31.81867255	-106.2381032		3	2	1118	5227		11/30/2024	194000	173.52	mls	2024	8/10/2026
MLS-909205	4893 Christian Azcarate Street, El Paso, TX 79938	79938	El Paso	31.82262816	-106.2362075		3	2	2120	6534		12/5/2024	315950	149.03	mls	2024	8/10/2026
MLS-912644	15164 IMAGINE Drive, El Paso, TX 79938	79938	El Paso	31.80323436	-106.1939915		3	2	1316	5227		12/27/2024	235000	178.57	mls	2024	8/10/2026
MLS-912264	4889 Christian Azcarate Street, El Paso, TX 79938	79938	El Paso	31.82248762	-106.2362058		3	2	1963	6098		12/31/2024	295950	150.76	mls	2024	8/10/2026
MLS-908397	3708 Hill Top Place, El Paso, TX 79938	79938	El Paso	31.80039648	-106.2022269		3	2	1623	13068		1/2/2025	273080	168.26	mls	2025	8/10/2026
MLS-905019	15132 composition Court, El Paso, TX 79938	79938	El Paso				3	2	1415	2178		1/23/2025	245455	173.47	mls	2025	8/10/2026
MLS-908000	4612 MARISABEL AZCARATE Street, El Paso, TX 79938	79938	El Paso	31.81649362	-106.2345657		3	2	1716	5227		2/3/2025	243000	141.61	mls	2025	8/10/2026
MLS-911613	16000 Hunnicutt Road, El Paso, TX 79938	79938	El Paso	31.85826396	-106.1342368		3	2	1863	251341		2/5/2025	386000	207.19	mls	2025	8/10/2026
MLS-912672	12500 TIERRA PADRE Lane, El Paso, TX 79938	79938	El Paso	31.78033831	-106.2567448		3	2	1579	6970		2/8/2025	225000	142.5	mls	2025	8/10/2026
MLS-908393	14936 Concept Court, El Paso, TX 79938	79938	El Paso	31.79936926	-106.201668		3	2	1623	6534		2/14/2025	271950	167.56	mls	2025	8/10/2026
MLS-908379	14925 HILL RIDGE Court, El Paso, TX 79938	79938	El Paso				3	2	1963	6534		2/14/2025	295950	150.76	mls	2025	8/10/2026
MLS-907049	14310 Patriot Point Drive, El Paso, TX 79938	79938	El Paso	31.79457358	-106.2224645		3	2	1206	4792		2/21/2025	220000	182.42	mls	2025	8/10/2026
MLS-910541	15220 Hunch Court, El Paso, TX 79938	79938	El Paso				3	2	1415	5227		3/14/2025	245990	173.84	mls	2025	8/10/2026
MLS-917563	14920 CONCEPT Court, El Paso, TX 79938	79938	El Paso	31.79936392	-106.2021375		3	2	1660	6534		3/14/2025	273110	164.52	mls	2025	8/10/2026
MLS-905125	14936 JOHN MCNEELY Avenue, El Paso, TX 79938	79938	El Paso	31.76980256	-106.2004173		3	2	1642	5663		3/21/2025	254221	154.82	mls	2025	8/10/2026
MLS-915019	13069 Tierra Cabo Way, El Paso, TX 79938	79938	El Paso	31.79521268	-106.2380407		3	2	1670	8712		4/6/2025	260000	155.69	mls	2025	8/10/2026
MLS-917585	14426 Armando Silva Drive, El Paso, TX 79938	79938	El Paso	31.82506255	-106.2396549		3	2	1963	6098		4/16/2025	293470	149.5	mls	2025	8/10/2026
MLS-918259	15228 Hunch Court, El Paso, TX 79938	79938	El Paso				3	2	1486	5227		4/18/2025	255290	171.8	mls	2025	8/10/2026
MLS-917581	14418 Armando Silva Drive, El Paso, TX 79938	79938	El Paso	31.82506255	-106.2397931		3	2	1660	6098		4/21/2025	271290	163.43	mls	2025	8/10/2026
MLS-915731	14201 Trigger Rock Lane, El Paso, TX 79938	79938	El Paso	31.77753156	-106.2303086		3	2	1323	6098		4/28/2025	222000	167.8	mls	2025	8/10/2026
MLS-917803	12316 DESERT PINE Avenue, El Paso, TX 79938	79938	El Paso	31.8176606	-106.2597539		3	2	1873	5227		4/29/2025	300000	160.17	mls	2025	8/10/2026
MLS-917586	14434 Aria Lopez Drive, El Paso, TX 79938	79938	El Paso	31.82435452	-106.2395184		3	2	1963	6098		5/1/2025	282667	144	mls	2025	8/10/2026
MLS-917342	15224 Hunch Court, El Paso, TX 79938	79938	El Paso				3	2	1520	5227		5/4/2025	257990	169.73	mls	2025	8/10/2026
MLS-917337	14904 Concept Court, El Paso, TX 79938	79938	El Paso	31.79935857	-106.202607		3	2	1623	6534		5/7/2025	270830	166.87	mls	2025	8/10/2026
MLS-922626	3921 Tierra Lana Way, El Paso, TX 79938	79938	El Paso	31.80278613	-106.261272		3	2	1704	9148		5/29/2025	235000	137.91	mls	2025	8/10/2026
MLS-918832	14912 Concept Court, El Paso, TX 79938	79938	El Paso	31.79936125	-106.2023722		3	2	1660	6534		5/30/2025	274310	165.25	mls	2025	8/10/2026
MLS-918264	14933 Hill Ridge Court, El Paso, TX 79938	79938	El Paso				3	2	1709	6534		5/27/2025	274590	160.67	mls	2025	8/10/2026
MLS-918871	14637 Randell Cunningham, El Paso, TX 79938	79938	El Paso	31.79019115	-106.2109902		3	2	1372	5663		6/11/2025	214900	156.63	mls	2025	8/10/2026
MLS-918859	15209 Apex Court, El Paso, TX 79938	79938	El Paso				3	2	1415	5663		6/9/2025	249290	176.18	mls	2025	8/10/2026
MLS-920824	14672 BOER TRAIL Avenue, El Paso, TX 79938	79938	El Paso	31.792275	-106.2096223		3	2	1367	5227		6/17/2025	230000	168.25	mls	2025	8/10/2026
MLS-919082	14431 Russell Borea, El Paso, TX 79938	79938	El Paso	31.82375728	-106.2393591		3	2	1660	6098		6/20/2025	274285	165.23	mls	2025	8/10/2026
MLS-922776	2005 Roy Vinson, El Paso, TX 79938	79938	El Paso	31.76277715	-106.2329482		3	2	1395	5227		6/30/2025	229000	164.16	mls	2025	8/10/2026
MLS-921036	14737 SUNNY LAND Avenue, El Paso, TX 79938	79938	El Paso	31.78849551	-106.2063152		3	2	1580	6534		7/2/2025	255000	161.39	mls	2025	8/10/2026
MLS-921946	14920 TIERRA FORTALEZA Avenue, El Paso, TX 79938	79938	El Paso	31.77214053	-106.2015531		3	2	1415	5227		6/30/2025	235000	166.08	mls	2025	8/10/2026
MLS-925420	14485 Johnny Mata Drive, El Paso, TX 79938	79938	El Paso	31.82296314	-106.2371704		3	2	1963	6098		6/30/2025	293950	149.75	mls	2025	8/10/2026
MLS-924058	3175 Mocha Freeze Street, El Paso, TX 79938	79938	El Paso	31.77381406	-106.2370525		3	2	1504	5227		7/25/2025	247500	164.56	mls	2025	8/10/2026
MLS-924220	14233 Richard Wiles Avenue, El Paso, TX 79938	79938	El Paso	31.76870363	-106.2292105		3	2	1696.5	5227		8/8/2025	269000	158.56	mls	2025	8/10/2026
MLS-926450	12361 Tierra Madre Road, El Paso, TX 79938	79938	El Paso	31.78142695	-106.260787		3	2	1040	3920		8/13/2025	185000	177.88	mls	2025	8/10/2026
MLS-922779	3571 Rebecca Lane, El Paso, TX 79938	79938	El Paso	31.80155499	-106.2127544		3	2	900	43560		8/15/2025	150000	166.67	mls	2025	8/10/2026
MLS-926923	14817 David Latin, El Paso, TX 79938	79938	El Paso	31.79683973	-106.2055346		3	2	1430	4792		8/25/2025	235000	164.34	mls	2025	8/10/2026
MLS-921949	5065 Olivia Caro Street, El Paso, TX 79938	79938	El Paso				3	2	1205	4792		8/26/2025	237950	197.47	mls	2025	8/10/2026
MLS-928397	5036 Alyssa Jade Street, El Paso, TX 79938	79938	El Paso	31.82517687	-106.238276		3	2	1963	6534		8/29/2025	295950	150.76	mls	2025	8/10/2026
MLS-904269	14433 Loving Lane, El Paso, TX 79938	79938	El Paso	31.84032184	-106.1820751		3	3	2564	219107		10/15/2024	360000	140.41	mls	2024	8/10/2026
MLS-912647	14633 Tierra Spring, El Paso, TX 79938	79938	El Paso	31.77303406	-106.2107114		3	4	2800	9583		8/13/2025	636500	227.32	mls	2025	8/10/2026
MLS-911952	15252 Apex Court, El Paso, TX 79938	79938	El Paso				3	2	1490	5227		11/21/2024	264950	177.82	mls	2024	8/10/2026
MLS-912573	15213 Gauge Court, El Paso, TX 79938	79938	El Paso				3	2	1489	5663		12/2/2024	264950	177.94	mls	2024	8/10/2026
MLS-912567	15236 Apex Court, El Paso, TX 79938	79938	El Paso				3	2	1490	5227		12/10/2024	264950	177.82	mls	2024	8/10/2026
MLS-911951	15220 Apex Court, El Paso, TX 79938	79938	El Paso				3	2	1490	5227		12/24/2024	264950	177.82	mls	2024	8/10/2026
MLS-913857	3560 Bob Snead Drive, El Paso, TX 79938	79938	El Paso				3	2	1489	5227		1/5/2025	264950	177.94	mls	2025	8/10/2026
MLS-913404	3612 Bob Snead Drive, El Paso, TX 79938	79938	El Paso				3	2	1489	5227		1/16/2025	264950	177.94	mls	2025	8/10/2026
MLS-916222	3628 Bob Snead Drive, El Paso, TX 79938	79938	El Paso				3	2	1583	5663		3/26/2025	264950	167.37	mls	2025	8/10/2026
MLS-916242	15249 Purpose Avenue, El Paso, TX 79938	79938	El Paso	31.80258289	-106.1922443		3	2	1489	5227		4/11/2025	264950	177.94	mls	2025	8/10/2026
MLS-916718	15248 Imagine Drive, El Paso, TX 79938	79938	El Paso	31.80322855	-106.191834		3	2	1583	5227		4/21/2025	264950	167.37	mls	2025	8/10/2026
MLS-916737	15232 Imagine Drive, El Paso, TX 79938	79938	El Paso	31.80322855	-106.1922279		3	2	1583	5227		4/28/2025	264950	167.37	mls	2025	8/10/2026
MLS-917805	15217 Purpose Drive, El Paso, TX 79938	79938	El Paso	31.80259099	-106.1927425		3	2	1583	5227		5/14/2025	264950	167.37	mls	2025	8/10/2026
MLS-916759	15233 Purpose Drive, El Paso, TX 79938	79938	El Paso	31.80258694	-106.1924934		3	2	1583	5227		5/15/2025	264950	167.37	mls	2025	8/10/2026
MLS-916645	15008 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1583	5227		6/6/2025	264950	167.37	mls	2025	8/10/2026
MLS-916644	15004 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1527	5227		6/16/2025	264950	173.51	mls	2025	8/10/2026
MLS-916697	15040 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1583	5227		6/24/2025	264950	167.37	mls	2025	8/10/2026
MLS-916728	15216 Imagine Drive, El Paso, TX 79938	79938	El Paso	31.80322855	-106.1926218		3	2	1583	5227		6/30/2025	264950	167.37	mls	2025	8/10/2026
MLS-916703	15056 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1583	5227		7/1/2025	264950	167.37	mls	2025	8/10/2026
MLS-916657	15036 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1527	5227		7/11/2025	264950	173.51	mls	2025	8/10/2026
MLS-916650	15020 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1527	5227		7/21/2025	264950	173.51	mls	2025	8/10/2026
MLS-916651	15024 Ambition Avenue, El Paso, TX 79938	79938	El Paso				3	2	1583	5227		7/31/2025	264950	167.37	mls	2025	8/10/2026
MLS-899611	14439 Armando Silva Drive, El Paso, TX 79938	79938	El Paso	31.82517714	-106.2394476		3	3	2566	6098		4/26/2024	333950	130.14	mls	2024	8/10/2026
MLS-902605	14805 Bobby Joe HIl Drive, El Paso, TX 79938	79938	El Paso				3	3	1780	5227		8/9/2024	259999	146.07	mls	2024	8/10/2026
MLS-906161	4760 BEACHAM Street, El Paso, TX 79938	79938	El Paso	31.81941906	-106.2423872		3	3	1318	4792		9/2/2024	222000	168.44	mls	2024	8/10/2026
